split point, sample size, kernel, penalty param, gamma, fit time, train time, test time, train mse, test mse, train mae, test mae, accuracy, precision, recall,cv1,,,,,,,,
0.4,3000,poly,8,0.1,0.101692915,0.020491838,0.012631893,0.027777778,0.150833333,0.027777778,0.150833333,0.972222222,0.977272727,0.7889908256880.9,0.841666667,0.908333333,0.866666667,0.85,0.866666667,0.841666667,0.8,0.816666667,0.85
0.4,3000,poly,8,10,0.547083139,0.015004873,0.010341883,0,0.206666667,0,0.206666667,1,1,1.00.833333333333,0.766666667,0.833333333,0.841666667,0.783333333,0.85,0.808333333,0.766666667,0.825,0.875
0.4,3000,poly,8,100,0.643067122,0.015455008,0.010623932,0,0.206666667,0,0.206666667,1,1,1.00.833333333333,0.766666667,0.833333333,0.841666667,0.783333333,0.85,0.808333333,0.766666667,0.825,0.875
0.5,3000,linear,1,0.1,0.029793739,0.014379978,0.014564037,0.121333333,0.124,0.121333333,0.124,0.878666667,0,0.00.87417218543,0.880794702,0.874172185,0.867549669,0.88,0.88,0.879194631,0.88590604,0.88590604,0.88590604
0.5,3000,linear,1,10,0.031494141,0.014723778,0.014754057,0.121333333,0.124,0.121333333,0.124,0.878666667,0,0.00.87417218543,0.880794702,0.874172185,0.867549669,0.88,0.88,0.879194631,0.88590604,0.88590604,0.88590604
0.5,3000,linear,1,100,0.029120922,0.013577938,0.013451099,0.121333333,0.124,0.121333333,0.124,0.878666667,0,0.00.87417218543,0.880794702,0.874172185,0.867549669,0.88,0.88,0.879194631,0.88590604,0.88590604,0.88590604
0.5,3000,linear,2,0.1,0.044044971,0.014039993,0.013988733,0.121333333,0.124,0.121333333,0.124,0.878666667,0,0.00.87417218543,0.880794702,0.874172185,0.867549669,0.88,0.88,0.879194631,0.88590604,0.88590604,0.88590604
0.5,3000,linear,2,10,0.046919107,0.014081001,0.016821146,0.121333333,0.124,0.121333333,0.124,0.878666667,0,0.00.87417218543,0.880794702,0.874172185,0.867549669,0.88,0.88,0.879194631,0.88590604,0.88590604,0.88590604
0.5,3000,linear,2,100,0.0465312,0.015449047,0.01586318,0.121333333,0.124,0.121333333,0.124,0.878666667,0,0.00.87417218543,0.880794702,0.874172185,0.867549669,0.88,0.88,0.879194631,0.88590604,0.88590604,0.88590604
0.5,3000,linear,4,0.1,0.073475122,0.016448975,0.015580893,0.121333333,0.124,0.121333333,0.124,0.878666667,0,0.00.87417218543,0.880794702,0.874172185,0.867549669,0.88,0.88,0.879194631,0.88590604,0.88590604,0.88590604
0.5,3000,linear,4,10,0.067764044,0.014716148,0.014672041,0.121333333,0.124,0.121333333,0.124,0.878666667,0,0.00.87417218543,0.880794702,0.874172185,0.867549669,0.88,0.88,0.879194631,0.88590604,0.88590604,0.88590604
0.5,3000,linear,4,100,0.069442034,0.014894962,0.014758825,0.121333333,0.124,0.121333333,0.124,0.878666667,0,0.00.87417218543,0.880794702,0.874172185,0.867549669,0.88,0.88,0.879194631,0.88590604,0.88590604,0.88590604
0.5,3000,linear,8,0.1,0.122714758,0.015292883,0.015279055,0.121333333,0.124,0.121333333,0.124,0.878666667,0,0.00.87417218543,0.880794702,0.874172185,0.867549669,0.88,0.88,0.879194631,0.88590604,0.88590604,0.88590604
0.5,3000,linear,8,10,0.121847153,0.015300989,0.015217066,0.121333333,0.124,0.121333333,0.124,0.878666667,0,0.00.87417218543,0.880794702,0.874172185,0.867549669,0.88,0.88,0.879194631,0.88590604,0.88590604,0.88590604
0.5,3000,linear,8,100,0.1404531,0.016662121,0.016234875,0.121333333,0.124,0.121333333,0.124,0.878666667,0,0.00.87417218543,0.880794702,0.874172185,0.867549669,0.88,0.88,0.879194631,0.88590604,0.88590604,0.88590604
0.5,3000,rbf,1,0.1,0.040523767,0.025433064,0.02846384,0.076,0.116,0.076,0.116,0.924,0.959459459,0.390109890110.887417218543,0.887417219,0.880794702,0.867549669,0.88,0.886666667,0.906040268,0.88590604,0.88590604,0.906040268
0.5,3000,rbf,1,10,0.118731976,0.069761038,0.06336689,0,0.124,0,0.124,1,1,1.00.87417218543,0.874172185,0.874172185,0.874172185,0.873333333,0.873333333,0.879194631,0.879194631,0.879194631,0.879194631
0.5,3000,rbf,1,100,0.09173131,0.044844866,0.047281981,0,0.124,0,0.124,1,1,1.00.87417218543,0.874172185,0.874172185,0.874172185,0.873333333,0.873333333,0.879194631,0.879194631,0.879194631,0.879194631
0.5,3000,rbf,2,0.1,0.04699707,0.024765015,0.024554014,0.052666667,0.116666667,0.052666667,0.116666667,0.947333333,0.981308411,0.5769230769230.920529801325,0.894039735,0.887417219,0.860927152,0.873333333,0.886666667,0.879194631,0.88590604,0.88590604,0.919463087
0.5,3000,rbf,2,10,0.125139952,0.062912941,0.060303926,0,0.124,0,0.124,1,1,1.00.87417218543,0.874172185,0.874172185,0.874172185,0.873333333,0.873333333,0.879194631,0.879194631,0.879194631,0.879194631
0.5,3000,rbf,2,100,0.091648102,0.044467926,0.044197321,0,0.124,0,0.124,1,1,1.00.87417218543,0.874172185,0.874172185,0.874172185,0.873333333,0.873333333,0.879194631,0.879194631,0.879194631,0.879194631
0.5,3000,rbf,4,0.1,0.041508198,0.023426056,0.023015022,0.034666667,0.124666667,0.034666667,0.124666667,0.965333333,0.992424242,0.719780219780.907284768212,0.854304636,0.880794702,0.874172185,0.873333333,0.886666667,0.872483221,0.865771812,0.859060403,0.912751678
0.5,3000,rbf,4,10,0.143982887,0.065768957,0.064743996,0,0.124,0,0.124,1,1,1.00.87417218543,0.874172185,0.874172185,0.874172185,0.873333333,0.873333333,0.879194631,0.879194631,0.879194631,0.879194631
0.5,3000,rbf,4,100,0.089934111,0.049413681,0.046653986,0,0.124,0,0.124,1,1,1.00.87417218543,0.874172185,0.874172185,0.874172185,0.873333333,0.873333333,0.879194631,0.879194631,0.879194631,0.879194631
0.5,3000,rbf,8,0.1,0.047137022,0.022171974,0.023328066,0.019333333,0.139333333,0.019333333,0.139333333,0.980666667,0.987261146,0.8516483516480.894039735099,0.847682119,0.894039735,0.874172185,0.88,0.873333333,0.872483221,0.859060403,0.852348993,0.872483221
0.5,3000,rbf,8,10,0.13541913,0.061504126,0.059522867,0,0.124,0,0.124,1,1,1.00.87417218543,0.874172185,0.874172185,0.874172185,0.873333333,0.873333333,0.879194631,0.879194631,0.879194631,0.879194631
0.5,3000,rbf,8,100,0.086068869,0.043878078,0.043165207,0,0.124,0,0.124,1,1,1.00.87417218543,0.874172185,0.874172185,0.874172185,0.873333333,0.873333333,0.879194631,0.879194631,0.879194631,0.879194631
0.5,3000,poly,1,0.1,0.042577744,0.012717009,0.015437126,0.053333333,0.132,0.053333333,0.132,0.946666667,0.981132075,0.5714285714290.87417218543,0.887417219,0.894039735,0.860927152,0.846666667,0.886666667,0.88590604,0.859060403,0.852348993,0.879194631
0.5,3000,poly,1,10,0.337808132,0.01222229,0.012110949,0,0.2,0,0.2,1,1,1.00.807947019868,0.814569536,0.880794702,0.794701987,0.773333333,0.78,0.805369128,0.852348993,0.805369128,0.832214765
0.5,3000,poly,1,100,0.339417219,0.011299133,0.011195898,0,0.2,0,0.2,1,1,1.00.807947019868,0.814569536,0.880794702,0.794701987,0.773333333,0.78,0.805369128,0.852348993,0.805369128,0.832214765
0.5,3000,poly,2,0.1,0.044675112,0.013345003,0.012314081,0.046,0.134666667,0.046,0.134666667,0.954,0.991304348,0.6263736263740.894039735099,0.880794702,0.887417219,0.880794702,0.853333333,0.86,0.872483221,0.859060403,0.852348993,0.852348993
0.5,3000,poly,2,10,0.363729239,0.011528254,0.011483908,0,0.2,0,0.2,1,1,1.00.807947019868,0.814569536,0.880794702,0.794701987,0.773333333,0.78,0.805369128,0.852348993,0.805369128,0.832214765
0.5,3000,poly,2,100,0.338378906,0.011286736,0.011217117,0,0.2,0,0.2,1,1,1.00.807947019868,0.814569536,0.880794702,0.794701987,0.773333333,0.78,0.805369128,0.852348993,0.805369128,0.832214765
0.5,3000,poly,4,0.1,0.04932785,0.012684107,0.012101889,0.036666667,0.142666667,0.036666667,0.142666667,0.963333333,0.97037037,0.719780219780.887417218543,0.854304636,0.867549669,0.847682119,0.846666667,0.846666667,0.859060403,0.852348993,0.852348993,0.852348993
0.5,3000,poly,4,10,0.358120203,0.011398077,0.011446953,0,0.2,0,0.2,1,1,1.00.807947019868,0.814569536,0.880794702,0.794701987,0.773333333,0.78,0.805369128,0.852348993,0.805369128,0.832214765
0.5,3000,poly,4,100,0.400006056,0.012452841,0.01314187,0,0.2,0,0.2,1,1,1.00.807947019868,0.814569536,0.880794702,0.794701987,0.773333333,0.78,0.805369128,0.852348993,0.805369128,0.832214765
0.5,3000,poly,8,0.1,0.054909945,0.01204896,0.012095928,0.026,0.150666667,0.026,0.150666667,0.974,0.967320261,0.8131868131870.880794701987,0.834437086,0.874172185,0.841059603,0.846666667,0.853333333,0.865771812,0.838926174,0.852348993,0.845637584
0.5,3000,poly,8,10,0.35662508,0.012311935,0.012040138,0,0.2,0,0.2,1,1,1.00.807947019868,0.814569536,0.880794702,0.794701987,0.773333333,0.78,0.805369128,0.852348993,0.805369128,0.832214765
0.5,3000,poly,8,100,0.399504185,0.012371063,0.013389826,0,0.2,0,0.2,1,1,1.00.807947019868,0.814569536,0.880794702,0.794701987,0.773333333,0.78,0.805369128,0.852348993,0.805369128,0.832214765
0.2,5000,linear,1,0.1,0.425322056,0.070049047,0.018131971,0.1045,0.119,0.1045,0.119,0.8955,0.682539683,0.1853448275860.841584158416,0.871287129,0.87,0.86,0.86,0.87,0.87,0.87,0.878787879,0.878787879
0.2,5000,linear,1,10,0.399521112,0.064743042,0.018730879,0.1045,0.119,0.1045,0.119,0.8955,0.682539683,0.1853448275860.841584158416,0.871287129,0.87,0.86,0.86,0.87,0.87,0.87,0.878787879,0.878787879
